0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,292,490,491,293,283,286,292,286,283,293,490,491,292,193,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,322,322,311,322,313,322,318,322,313,322,322,318,322,2684354852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613048,334,305,304,305,335,305,334,334,305,335,334,2684354874,2684354852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613050,335,334,334,335,334,334,335,304,335,305,334,2684354872,2684354852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613017,1610613050,305,336,304,334,334,336,304,335,334,336,305,2684354874,2684354852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613048,304,304,334,304,335,334,304,334,305,335,334,2684354874,2684354852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613048,334,305,335,334,304,305,334,334,304,305,334,2684354872,2684354852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613050,3221225784,3221225786,3221225784,3221225785,3221225784,3221225784,3221225786,3221225785,3221225784,3221225784,3221225786,3221225786,2684354852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,292,292,281,224,285,282,288,282,285,224,292,292,292,223,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,197,197,197,197,197,197,318,197,197,197,197,197,197,2684354852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,197,334,305,304,336,197,305,335,334,305,336,197,197,2684354852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,197,335,197,197,335,334,334,197,197,197,305,334,2684354872,2684354852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613017,197,305,197,197,197,197,197,197,197,197,197,305,197,2684354852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613048,336,304,334,304,197,334,304,334,336,197,334,197,2684354852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613048,197,197,335,334,304,305,197,197,304,305,334,197,2684354852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,197,197,197,197,197,197,3221225784,197,197,197,197,197,197,2684354852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,292,224,293,292,283,282,224,282,283,292,293,224,292,222,292,292,286,292,283,282,288,282,283,291,224,292,292,223,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,322,322,323,322,313,322,318,322,313,322,322,318,322,1610613017,322,322,316,322,313,322,318,322,313,322,322,318,322,2684354852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3221225725,281,281,281,281,1610613028,1610613048,334,191,193,305,305,305,334,334,305,335,334,2684354874,1610613017,1610613048,334,305,304,197,335,305,334,197,305,335,305,2684354874,2684354852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1610613017,311,311,311,311,1610613020,306,335,251,253,335,334,334,335,304,335,305,334,2684354872,1610613017,1610613050,335,334,334,335,334,334,335,304,335,305,334,2684354872,2684354852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1610613017,3221225777,3221225777,3221225777,3221225777,1610613026,1610613050,305,335,304,334,334,304,304,335,334,305,305,2684354874,1610613024,1610613050,305,197,304,336,334,197,304,336,334,197,305,2684354874,2684354852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1610613017,3221225783,3221225783,3221225783,3221225783,1610613020,306,304,191,193,304,335,334,304,334,305,335,334,2684354874,1610613017,1610613048,304,304,334,304,335,334,304,334,305,335,334,2684354874,2684354852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,3221225665,3221225753,3221225753,3221225753,3221225753,1610613028,1610613048,334,251,253,334,304,305,334,334,304,305,334,2684354872,1610613017,1610613048,305,336,335,197,304,305,334,197,304,336,334,2684354872,2684354852,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613050,3221225784,3221225786,3221225784,3221225785,3221225784,3221225784,3221225786,3221225785,3221225784,3221225784,3221225786,3221225786,1610613017,1610613050,3221225784,3221225786,3221225784,3221225785,3221225784,3221225784,3221225786,3221225785,3221225784,3221225784,3221225786,3221225786,2684354852,0,0,0,0,0
191,292,292,286,224,283,282,224,282,283,224,286,292,292,222,292,292,224,292,283,282,288,282,283,292,224,292,292,222,292,292,285,292,283,282,288,282,283,292,293,292,292,223,0,0,0,0,0
1610613028,322,322,316,322,313,322,318,322,313,322,316,318,322,1610613017,322,322,314,322,313,322,318,322,313,322,322,318,322,2684354852,322,322,314,322,313,322,318,322,313,322,322,318,322,2684354852,0,0,0,0,0
1610613028,1610613048,334,305,304,305,335,305,334,334,305,335,334,2684354874,1610613017,1610613048,334,305,304,305,335,305,334,334,305,335,334,2684354874,2684354852,1610613048,334,191,193,305,335,306,334,334,191,193,334,2684354874,2684354852,0,0,0,0,0
1610613028,1610613050,335,334,334,335,334,334,335,304,335,305,334,2684354872,1610613017,1610613050,336,334,2684354817,2684354817,334,334,335,304,335,305,334,2684354872,2684354852,1610613047,335,251,253,335,305,334,335,304,251,253,334,2684354871,2684354852,0,0,0,0,0
1610613017,1610613050,305,335,305,334,334,336,304,335,305,334,305,2684354874,1610613024,1610613050,305,335,2684354818,2684354818,334,304,304,335,305,334,305,2684354874,1610613024,1610613050,336,335,304,334,334,304,304,335,334,334,336,2684354874,2684354852,0,0,0,0,0
1610613028,1610613048,304,304,334,304,335,334,304,334,305,335,334,2684354874,1610613017,1610613048,336,304,2684354819,2684354819,335,334,304,334,305,335,334,2684354874,2684354852,1610613048,304,191,193,304,335,334,304,334,191,193,334,2684354874,2684354852,0,0,0,0,0
1610613028,1610613048,334,305,335,336,304,305,334,336,304,305,334,2684354872,1610613017,1610613048,334,305,335,334,304,305,334,334,305,305,334,2684354872,2684354852,1610613048,334,251,253,334,304,305,334,334,251,253,334,2684354872,2684354852,0,0,0,0,0
1610613028,1610613050,3221225784,3221225786,3221225784,3221225786,3221225784,3221225784,3221225786,3221225786,3221225784,3221225784,3221225786,3221225786,1610613017,1610613050,3221225784,3221225786,3221225784,3221225794,3221225784,3221225784,3221225786,3221225794,3221225784,3221225784,3221225786,3221225786,2684354852,1610613050,3221225784,3221225786,3221225784,3221225785,3221225784,3221225784,3221225786,3221225785,3221225784,3221225784,3221225786,3221225786,2684354852,0,0,0,0,0
221,281,281,281,281,283,281,3221225760,281,283,281,281,281,281,222,292,293,281,224,291,281,281,281,291,224,292,293,292,222,292,292,286,292,283,282,288,282,283,224,292,292,292,223,0,0,0,0,0
1610613017,322,322,311,322,313,322,318,322,313,322,322,318,322,1610613028,322,322,311,322,322,322,318,322,322,322,322,318,322,2684354841,322,322,316,322,313,322,318,322,313,322,322,318,322,2684354852,0,0,0,0,0
1610613017,1610613048,306,305,304,305,335,305,334,334,305,335,306,2684354874,1610613028,1610613048,334,305,304,305,335,305,334,334,305,335,334,2684354874,2684354841,1610613048,334,305,304,305,335,305,334,334,305,336,334,2684354874,2684354852,281,281,281,281,193
1610613017,1610613050,335,334,334,336,334,334,335,336,335,305,334,2684354872,1610613028,1610613050,335,336,334,335,334,334,335,304,335,305,334,2684354872,2684354841,1610613050,335,305,334,335,334,334,335,304,335,305,334,2684354872,2684354844,311,311,311,311,2684354841
1610613017,1610613050,305,335,304,334,334,304,304,335,334,334,305,2684354874,1610613017,1610613050,305,335,304,334,334,304,304,335,334,334,305,2684354874,2684354848,1610613050,305,335,304,305,334,304,304,336,334,334,305,2684354874,2684354850,305,305,305,305,2684354841
1610613017,1610613048,304,336,334,304,335,336,304,334,305,336,334,2684354874,1610613028,1610613048,304,304,334,304,335,334,304,334,305,335,334,2684354874,2684354841,1610613048,304,304,334,304,335,334,304,334,305,335,334,2684354874,2684354844,3221225783,3221225783,3221225783,3221225783,2684354841
1610613017,1610613048,334,305,335,334,304,305,334,334,304,305,334,2684354872,1610613028,1610613048,334,305,335,334,304,305,334,334,304,305,334,2684354872,2684354841,1610613048,334,305,335,334,304,305,334,334,304,336,305,2684354872,2684354852,3221225753,3221225753,3221225753,3221225753,253
1610613017,1610613050,3221225784,3221225786,3221225784,3221225783,3221225784,3221225784,3221225786,3221225783,3221225784,3221225784,3221225786,3221225786,1610613028,1610613050,3221225784,3221225786,3221225784,3221225785,3221225784,3221225784,3221225786,3221225785,3221225784,3221225784,3221225786,3221225786,2684354841,1610613050,3221225784,3221225786,3221225784,3221225785,3221225784,3221225784,3221225786,3221225785,3221225784,3221225784,3221225786,3221225786,2684354852,0,0,0,0,0
251,3221225753,3221225753,3221225753,3221225753,3221225753,3221225753,3221225753,3221225753,3221225753,3221225753,3221225753,3221225753,3221225753,222,292,292,286,292,283,282,288,282,283,291,292,292,292,222,3221225764,3221225764,3221225764,3221225763,3221225755,3221225753,3221225753,3221225753,3221225755,3221225764,3221225753,3221225764,3221225764,3221225663,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,322,322,316,322,313,322,318,322,313,322,322,318,311,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613048,334,305,304,305,335,305,334,334,305,335,334,2684354874,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613050,335,334,334,335,334,334,335,304,335,305,334,2684354872,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613017,1610613050,305,335,304,334,334,335,335,335,334,334,305,2684354874,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613048,304,304,334,304,335,334,304,334,305,335,334,2684354874,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613048,334,305,335,334,304,305,334,334,304,305,334,2684354872,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610613028,1610613050,3221225784,3221225786,3221225784,3221225785,3221225784,3221225784,3221225786,3221225785,3221225784,3221225784,3221225786,3221225786,2684354852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,3221225764,3221225764,3221225764,3221225757,3221225755,3221225754,3221225766,3221225754,3221225755,3221225764,3221225764,3221225764,3221225764,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
